scenario,episode,original_mc_run,phase,phase_legacy,type,location,severity,action,recovery_plan,plan_length,plan_actions,applied,rejected_plan,rejected_reward,att_disrupted,att_recovered,improvement_att,CEF_disrupted,CEF_recovered,improvement_CEF,CEF2_disrupted,CEF2_recovered,improvement_CEF2,exposure_disrupted,exposure_recovered,improvement_exposure,dun_disrupted,dun_recovered,improvement_dun,cost_disrupted,cost_recovered,improvement_cost,energy_disrupted,energy_recovered,improvement_energy,reward,changed_routes,short_turn_routes_count,selected_routes_count,critical_routes_count,donor_routes_count,transfer_hubs_count,repaired_routes_count,failed_routes_count,inserted_existing_nodes_count,frequency_increase,frequency_increase_critical,frequency_reduction_donor,old_headway_min,new_headway_min,coverage_floor_percent,coverage_gap_before,coverage_gap_after,coverage_floor_reached,applied_for_coverage,att_delta_min,demand_share,critical_demand_share,donor_demand_share,assumed_affected_transfer_share,additional_vkm,additional_vh,additional_cost,additional_energy
S2_energy,42,42,calibration,train,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.891242908640876,17.238251517044638,0.03649782158403679,1.204402274955368,1.2420226997461263,0.031235763642303356,1.188806649266686,1.221099573812223,0.02716415202207765,66.9819610039053,63.521001166630036,0.05167002854803661,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.014268415061520573,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,43,43,calibration,train,node_removal,central,mild,greedy:redundancy_restoration+redundant_overlay_line,greedy:redundancy_restoration+redundant_overlay_line,2,"[""redundancy_restoration"", ""redundant_overlay_line""]",True,,,17.955835608173217,17.473006597026778,0.026889810181079114,1.164875045134436,1.3108523641962537,0.12531586084838026,1.1498578131212769,1.2902112526952154,0.12206156097939676,65.29345975684737,46.95650957466576,0.28083900363785824,3.1086941394135614,0.0,1.0,31762.485314953337,34919.424503979746,-0.09939207079428906,23195.385414829998,25634.78057516961,-0.10516726136311502,0.16372886365631548,,,,,,,,,,,,,,,0.0,3.1086941394135614,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,44,44,calibration,train,node_removal,peripheral,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.60641159384733,16.79148154073584,0.046285982170056236,1.0917022648129362,1.1611678013461897,0.0636304776240035,1.0886388549021586,1.1423979918201084,0.049381975184765343,64.05431658056777,59.71736926795221,0.06770733877334456,6.1847971826600725,6.1847971826600725,0.0,30318.306422212045,31954.079827747788,-0.053953323868292644,21938.909140518062,23401.428365621683,-0.06666326095505608,0.0869369695875576,,,,,,,,,,,,,,,6.184797182660071,1.7763568394002505e-15,1.7763568394002505e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,45,45,calibration,train,link_failure,any_road,severe,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.603407190983404,17.32855054304854,0.015613832308307238,1.154288860643843,1.289319525124036,0.1169816924377794,1.1400467946384927,1.257569333199357,0.10308571465097667,66.82606627693183,47.24999444021584,0.29294065814964165,3.2499915706497915,2.260866508505752,0.30434696233574454,31459.14876376464,34720.428806599404,-0.10366714202360051,23030.48526324696,25682.319288299106,-0.11514451366268247,0.11453614324867403,,,,,,,,,,,,,,,2.260866508505751,0.9891250621440406,1.3322676295501878e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,46,46,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,15.537744657365069,17.83404003316336,-0.14778820391476974,1.100309060831826,1.2446552022385549,0.13118690606583225,1.085291828818667,1.2230234478294182,0.12690745046949364,58.63039917815633,63.52172512570496,-0.08342644798794017,9.706536656195142,0.0,1.0,31786.47998733059,34243.957589884514,-0.07731203969528626,23074.062916995877,25038.493424826767,-0.08513587376863443,0.024138182418415532,,,,,,,,,,,,,,,0.0,9.706536656195142,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,47,47,calibration,train,link_failure,any_road,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.021577817978147742,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,48,48,calibration,train,link_failure,any_road,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.941333053640978,17.49344145608115,0.024964231822725873,1.164875045134436,1.2906401623994916,0.10796447034414859,1.1498578131212769,1.2694667432204834,0.10402062649340034,65.29345975684737,54.804327879484,0.1606459807218803,3.1086941394135614,0.0,1.0,31975.462848197665,34212.17487678416,-0.06995088825469703,23391.632052296492,25305.74748477623,-0.08182906725791367,0.1497374800390004,,,,,,,,,,,,,,,0.0,3.1086941394135614,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,49,49,calibration,train,combined_disruption,peripheral_area + central,moderate,greedy:continuity_repair+redundant_overlay_line+suspend_low_value_segment,greedy:continuity_repair+redundant_overlay_line+suspend_low_value_segment,3,"[""continuity_repair"", ""redundant_overlay_line"", ""suspend_low_value_segment""]",True,,,15.254427376391098,18.359029968485128,-0.20352141155419232,0.7823448754299958,1.3654343912920344,0.7453100725451272,0.7823448754299958,1.3230767028686616,0.6911681081076507,61.25002600544215,45.13043971077644,0.2631768073573301,28.13042034120575,0.0,1.0,27480.624471802174,34925.78161433011,-0.2709238703861115,20121.657734103257,26742.826382295156,-0.32905681707178575,0.4872844059598315,,,,,,,,,,,,,,,0.0,28.13042034120575,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,50,50,calibration,train,link_failure,any_road,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.868906637375,17.554872808365147,0.017574316962013482,1.1789037215067568,1.2523475250186245,0.06229838974297164,1.1638864894935979,1.227595273870819,0.0547379705429354,66.47824617863483,61.98911860562051,0.06752776781973927,1.7608589758949285,0.0,1.0,31975.793530764902,34342.34214563852,-0.07401062971577817,23392.427128147352,25370.002660857775,-0.08453913404867983,0.048554774626671654,,,,,,,,,,,,,,,0.0,1.7608589758949285,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,51,51,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.77055932892632,17.514271425706937,0.014422050452976303,1.1757236036698213,1.241338726545424,0.05580828918531221,1.1607063716566624,1.2200584805769732,0.051134473256658604,66.85867172092902,64.18476705221681,0.039993386046812365,1.8478211743842454,0.0,1.0,31797.88981066244,34333.491823547476,-0.07974120383406072,23304.120560793657,25323.5296193212,-0.08665459197481813,0.033304598612144506,,,,,,,,,,,,,,,0.0,1.8478211743842454,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,52,52,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair,greedy:continuity_repair,1,"[""continuity_repair""]",True,,,16.97528002532261,20.40532183553398,-0.20206098545029336,0.8434803601981475,1.2651593988431948,0.49992751288955667,0.8417127996775505,1.2247559319647479,0.45507580784554574,64.80432787948402,65.47823828732827,-0.010399157431236865,22.40217828757213,0.0,1.0,31192.081412738196,37410.16939484381,-0.1993482865034546,23110.20198950729,26377.43728746571,-0.14137631940395146,0.3438424529099694,6.0,,,,,,15.0,0.0,18.0,,,,,,0.0,22.40217828757213,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,53,53,calibration,train,area_closure,peripheral_area,severe,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,16.82738595082299,18.844416113188604,-0.1198659238137321,0.6833419515054308,1.082571358137463,0.5842307877520372,0.6830834785226308,1.0254472299455277,0.5012033846336897,53.201983540816165,50.311977432111576,0.054321397744266406,35.12860611354531,18.50030037775709,0.4733551249383755,26104.564880876133,33131.67307121354,-0.26919078032537425,19054.391737314196,24035.513010020313,-0.2614159161507944,0.2970961182049412,,,,,,,,,,,,,,,18.500300377757096,16.628305735788214,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,54,54,calibration,train,link_failure,any_road,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.817502520409437,17.15077002267897,0.037420087184875946,1.1666332029755948,1.2084859315333636,0.03587479633788917,1.1559789343069606,1.1918234849959486,0.031007961845323496,74.13041747163979,70.26085789980773,0.05219934952224491,0.0,0.0,,31934.51731084293,33651.62742737671,-0.05376972195382959,23326.325681464394,24768.78841466507,-0.06183840322296825,0.02157781797814831,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,55,55,calibration,train,combined_disruption,peripheral_area + peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,16.933512145873184,16.243265070949604,0.04076219209443788,1.0924705312648193,1.1301547634376137,0.034494506803002783,1.0636872697880464,1.0960349658303166,0.030410908319619047,63.75990227836541,60.29307236418978,0.05437319993120454,10.798560026818521,10.798560026818521,0.0,30156.057105710825,31873.16722224461,-0.05694080331903228,22611.906763366238,24054.369496566913,-0.06379217587866683,0.01646270976892726,,,,,,35.0,,,,,,,,,10.798560026818523,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,56,56,calibration,train,demand_surge,central_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.66413813118502,16.981599042044824,0.03863981837501669,1.189955431441271,1.2366766397060975,0.039262990050171795,1.1756035339662247,1.2155335711321589,0.03396556408028059,69.33462547524401,64.99504777014255,0.06258889660622616,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.029985928957254063,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,57,57,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,18.289381992880177,17.57594593554302,0.039008210207151166,1.16004647767512,1.2386714816612854,0.06777746021326646,1.145029245661961,1.2176460717793458,0.0634191889792332,67.63041280859498,64.2065040148816,0.050626761711533484,2.45652069423411,0.0,1.0,31163.06022798924,34057.31242457198,-0.0928744537734216,22383.57816118386,24907.466014457972,-0.11275622847694979,0.05958341604547682,,,,,,,,,,,,,,,0.0,2.45652069423411,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,58,58,calibration,train,node_removal,peripheral,moderate,greedy:continuity_repair,greedy:continuity_repair,1,"[""continuity_repair""]",True,,,17.366754420396024,18.625049112286778,-0.07245422267346487,1.0518390685023349,1.349909290271144,0.28338006325741216,1.0375970024969847,1.3196516071067916,0.2718344443276537,57.48910102952859,45.61955724030965,0.20646598358047533,13.239137437147543,2.6630361873797916,0.7988512318100416,31563.33983140094,33732.902687237685,-0.06873679615103172,23063.253085501405,24957.99370685652,-0.08215409224062298,0.3358533962045346,2.0,,,,,,15.0,0.0,7.0,,,,,,2.6630361873797908,10.576101249767753,8.881784197001252e-16,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,59,59,calibration,train,link_failure,any_road,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.021577817978147742,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,60,60,calibration,train,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.891242908640876,17.238251517044638,0.03649782158403679,1.204402274955368,1.2420226997461263,0.031235763642303356,1.188806649266686,1.221099573812223,0.02716415202207765,66.9819610039053,63.521001166630036,0.05167002854803661,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.014268415061520573,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,61,61,calibration,train,node_removal,central,mild,greedy:redundancy_restoration,greedy:redundancy_restoration,1,"[""redundancy_restoration""]",True,,,18.245853919352964,18.11131409618929,0.007373720285076433,0.9526470891613099,1.357070941277311,0.42452641352428544,0.9495120564595467,1.3161338360193529,0.3861159814303272,45.03698242278976,47.932054459641726,-0.06428210508586361,21.963424438453906,0.0,1.0,30966.386399783194,34442.25257147194,-0.11224642510154428,22494.115886074786,25175.331689207895,-0.11919631857115769,0.5409479922744203,4.0,,,,,,15.0,0.0,6.0,,,,,,0.0,21.963424438453906,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,62,62,calibration,train,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.78562822086469,17.11889572313423,0.037487149143728485,1.1976837951233477,1.2395365236811162,0.03494472307981608,1.1826665631101887,1.2185111137991766,0.030308247317590162,68.07606358671367,64.2065040148816,0.05684170570325526,0.0,0.0,,32101.844943896358,33818.95506043014,-0.053489452694533146,23460.976247844537,24903.438981045212,-0.0614834914780326,0.021577817978147742,,,,,,33.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S2_energy,63,63,calibration,train,link_failure,any_road,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.38246727579752,17.747727230643164,-0.02101312483724414,1.115521264996551,1.270883153892271,0.13927290655118113,1.1005040329833917,1.249857744010332,0.13571391521578755,61.98912577953558,57.66303260042226,0.06978793658905712,7.999977043471775,0.0,1.0,31970.000281580582,34213.27292293889,-0.07016805197373634,23330.50152717087,25235.316930808338,-0.08164485454455865,0.15427657883363968,,,,,,,,,,,,,,,0.0,7.999977043471775,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,64,64,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,18.35117040834903,17.479222163268275,0.047514584938084095,1.1493274422855793,1.3239419134830757,0.15192752280434024,1.13431021027242,1.2951680155777094,0.14181112349033442,65.63041137381195,52.369544147914674,0.20205369657622885,3.9347848076565763,0.0,1.0,31764.900014635597,34969.083981355296,-0.10087184172603655,23298.60007475339,26282.301245632945,-0.12806353863778813,0.2036545218757863,,,,,,,,,,,,,,,0.0,3.9347848076565763,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,65,65,calibration,train,combined_disruption,any_road + central_area,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.69051614223601,17.331599046719436,0.020288672904215696,1.1844566957160867,1.236516118383742,0.04395215363798661,1.1701047982410404,1.2153730498098032,0.03868734803652825,69.10609187262685,64.99504777014255,0.05948888138634125,0.4674610174194912,0.0,1.0,31894.090260351633,33822.82109325133,-0.06047298471771599,23323.107884927445,24909.237965476987,-0.06800680631308907,0.034316189297533536,,,,,,,,,,,,,,,0.0,0.4674610174194912,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,66,66,calibration,train,link_failure,any_road,severe,greedy:corridor_relief+extend_route_to_orphaned_stops,greedy:corridor_relief+extend_route_to_orphaned_stops,2,"[""corridor_relief"", ""extend_route_to_orphaned_stops""]",True,,,17.44814002485576,16.740263903225948,0.040570291195589164,1.126518219511324,1.1700181433179961,0.038614487589505836,1.1124557769764365,1.1513164020342768,0.03493228752288946,64.34779427220276,60.6304077868544,0.05777022394307953,5.630454417302334,5.304364107755074,0.05791545146785808,31564.413614833753,33684.629653013195,-0.06717108906414287,23318.48091665063,24990.56009071979,-0.0717061793195631,0.018029510016321026,,,,,,,,,,,,,,,5.304364107755071,0.32609030954726315,2.6645352591003757e-15,True,False,-0.35,,,,,0.0,0.0,0.0,0.0
S2_energy,67,67,calibration,train,link_failure,any_road,severe,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,15.157822089335708,17.980726042091582,-0.18623413945080736,0.6998924186190161,1.1817074489850234,0.6884129868368837,0.6970412262112773,1.1510736757017432,0.6513710128141632,50.47822752645561,60.0543208849168,-0.18970740114522366,35.739139230626286,5.46741284948624,0.8470188995262371,30113.42474178047,37854.64795322131,-0.25706884148252945,22682.5432166707,31081.992942631965,-0.3703045838258573,0.26945855302690436,,,,,,,,,,,,,,,4.76088982372973,30.978249406896555,0.7065230257565096,False,False,0.0,,,,,0.0,0.0,0.0,0.0
S2_energy,68,68,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.77557510901395,17.514761813996024,0.014672565777388975,1.178116999394525,1.2508061132116435,0.06169940154880699,1.163099767381366,1.2297807033297041,0.05733036650713592,66.85867172092902,59.84780539177112,0.10486098734389407,1.695648087900547,0.0,1.0,31974.243391558077,33996.278453591374,-0.06323949678093588,23398.77514013711,24982.201901987057,-0.06767135255442558,0.06424559633365808,,,,,,,,,,,,,,,0.0,1.695648087900547,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
